customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-08042,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,96.44,665.3,Yes
CUST-08043,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),53.9,2844.82,No
CUST-08044,Female,0,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),102.19,1569.49,No
CUST-08045,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,83.02,626.08,Yes
CUST-08046,Male,0,Yes,Yes,11,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,70.08,839.69,Yes
CUST-08047,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.67,68.41,Yes
CUST-08048,Female,1,Yes,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),114.29,436.24,Yes
CUST-08049,Male,1,No,No,32,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),33.6,1114.82,No
CUST-08050,Female,0,Yes,No,56,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,87.36,5294.23,No
CUST-08051,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,22.25,508.65,Yes
CUST-08052,Female,0,No,No,34,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,36.41,1313.56,No
CUST-08053,Female,0,No,No,50,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),88.39,4017.83,Yes
CUST-08054,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),62.92,1151.83,No
CUST-08055,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,112.27,3998.32,No
CUST-08056,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,67.21,1114.15,No
CUST-08057,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),49.89,1698.31,No
CUST-08058,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),118.27,1180.43,No
CUST-08059,Male,1,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.01,2546.08,Yes
CUST-08060,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.03,183.94,Yes
CUST-08061,Female,0,No,No,26,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,107.34,2728.41,No
CUST-08062,Female,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,105.42,1488.73,No
CUST-08063,Male,0,No,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.81,2800.56,Yes
CUST-08064,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),34.5,670.35,No
CUST-08065,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,71.07,1025.05,Yes
CUST-08066,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,84.67,919.57,No
CUST-08067,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),53.13,411.12,No
CUST-08068,Male,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,112.18,5214.14,No
CUST-08069,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,43.55,465.1,No
CUST-08070,Male,1,No,No,47,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,38.79,1661.81,No
CUST-08071,Male,1,Yes,Yes,24,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,57.69,1409.39,Yes
CUST-08072,Female,0,No,Yes,4,No,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,33.13,,No
CUST-08073,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,76.88,565.87,No
CUST-08074,Female,0,Yes,No,59,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,24.4,1532.29,Yes
CUST-08075,Female,0,Yes,Yes,33,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.91,766.07,Yes
CUST-08076,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),35.85,284.5,No
CUST-08077,Female,0,Yes,No,40,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,30.95,1215.83,No
CUST-08078,Male,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.65,940.12,No
CUST-08079,Male,0,Yes,No,15,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,77.6,1242.4,Yes
CUST-08080,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),80.31,2323.06,No
CUST-08081,Male,1,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),111.4,1326.88,Yes
CUST-08082,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,20.56,87.9,Yes
CUST-08083,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,25.98,496.98,Yes
CUST-08084,Male,0,Yes,No,45,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,59.2,2463.1,No
CUST-08085,Male,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,53.12,1171.65,No
CUST-08086,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.25,1478.59,Yes
CUST-08087,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),42.37,745.47,No
CUST-08088,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),73.79,1839.54,Yes
CUST-08089,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,105.95,1670.59,No
CUST-08090,Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),75.13,2437.19,No
CUST-08091,Female,0,Yes,Yes,3,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),92.76,293.59,Yes
CUST-08092,Female,1,No,Yes,50,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.41,4388.5,Yes
CUST-08093,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),103.65,887.06,Yes
CUST-08094,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,31.58,1093.66,No
CUST-08095,Male,0,Yes,No,22,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,31.85,696.19,Yes
CUST-08096,Female,1,Yes,Yes,47,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,108.25,4893.02,Yes
CUST-08097,Female,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,101.67,4902.65,No
CUST-08098,Female,0,No,Yes,9,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),32.33,275.66,No
CUST-08099,Female,1,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.9,1240.85,Yes
CUST-08100,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,102.15,875.85,No
CUST-08101,Male,0,Yes,No,6,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,115.62,686.12,No
CUST-08102,Male,0,No,No,63,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),71.14,4071.35,No
CUST-08103,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,66.48,465.48,No
CUST-08104,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,36.19,368.15,No
CUST-08105,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,21.49,119.79,No
CUST-08106,Male,0,No,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),46.08,1010.23,No
CUST-08107,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,114.12,6558.48,Yes
CUST-08108,Male,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),86.27,968.07,Yes
CUST-08109,Female,0,No,No,28,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),29.92,918.04,No
CUST-08110,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),23.34,483.45,No
CUST-08111,Female,0,Yes,No,16,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,93.07,1493.82,No
CUST-08112,Male,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,51.62,1609.61,No
CUST-08113,Female,1,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),116.74,3471.13,Yes
CUST-08114,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.02,1133.93,Yes
CUST-08115,Male,1,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,51.83,2664.52,No
CUST-08116,Male,0,No,No,3,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),41.85,123.06,No
CUST-08117,Male,0,Yes,Yes,4,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),93.4,357.7,No
CUST-08118,Male,0,Yes,No,71,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),64.63,4534.04,No
CUST-08119,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),90.24,3920.55,No
CUST-08120,Female,1,Yes,No,49,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,78.15,4197.35,No
CUST-08121,Male,1,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,112.96,3455.47,No
CUST-08122,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.21,426.01,No
CUST-08123,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,81.98,2933.68,Yes
CUST-08124,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,62.1,250.02,Yes
CUST-08125,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,97.08,4600.36,Yes
CUST-08126,Male,0,Yes,No,28,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),87.46,2552.46,No
CUST-08127,Female,0,No,Yes,67,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,56.04,3928.57,No
CUST-08128,Female,0,Yes,Yes,35,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),55.47,1978.22,No
CUST-08129,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,21.12,138.99,Yes
CUST-08130,Female,1,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),117.87,3091.79,No
CUST-08131,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,93.48,288.69,Yes
CUST-08132,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),33.35,1606.27,Yes
CUST-08133,Female,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,74.29,1694.48,Yes
CUST-08134,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),111.16,1999.86,Yes
CUST-08135,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.85,2367.87,Yes
CUST-08136,Female,0,Yes,No,65,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,105.74,6820.76,Yes
CUST-08137,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,90.6,5943.84,No
CUST-08138,Male,0,Yes,No,10,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,50.84,462.89,Yes
CUST-08139,Male,1,Yes,No,43,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,36.92,1579.07,No
CUST-08140,Male,1,No,No,65,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,81.48,5718.07,No
CUST-08141,Female,0,Yes,No,30,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),61.88,2024.7,No
CUST-08142,Male,0,No,Yes,10,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.72,454.14,No
CUST-08143,Female,0,No,No,51,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),102.42,4995.68,Yes
CUST-08144,Male,0,No,No,57,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.18,6902.03,No
CUST-08145,Male,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),71.57,3079.89,Yes
CUST-08146,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,27.16,387.74,No
CUST-08147,Female,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,31.82,290.82,Yes
CUST-08148,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,98.07,3592.11,No
CUST-08149,Female,0,No,No,24,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,112.7,2752.34,Yes
CUST-08150,Female,0,Yes,No,37,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,29.15,1024.63,No
CUST-08151,Female,0,No,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.16,175.18,No
CUST-08152,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,108.92,702.9,No
CUST-08153,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.3,1227.01,Yes
CUST-08154,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,115.84,1366.78,Yes
CUST-08155,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,57.96,2031.92,No
CUST-08156,Female,1,Yes,Yes,17,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,36.94,660.33,No
CUST-08157,Male,0,Yes,Yes,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.85,1095.74,No
CUST-08158,Female,0,No,No,46,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),71.86,3266.79,No
CUST-08159,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.26,664.22,Yes
CUST-08160,Female,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,69.76,4098.86,Yes
CUST-08161,Female,0,No,No,48,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),79.11,4115.06,No
CUST-08162,Female,0,No,No,34,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,91.35,2804.2,No
CUST-08163,Female,1,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,77.6,4414.5,No
CUST-08164,Male,0,No,Yes,12,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,94.3,1171.69,No
CUST-08165,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),77.31,1566.65,No
CUST-08166,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),116.21,429.4,No
CUST-08167,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,85.85,1818.4,Yes
CUST-08168,Female,0,No,No,26,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,95.48,2255.27,No
CUST-08169,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,53.38,1725.31,No
CUST-08170,Male,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.04,129.61,No
CUST-08171,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),67.48,139.37,No
CUST-08172,Female,1,No,No,20,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.98,1733.95,Yes
CUST-08173,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),27.81,202.56,Yes
CUST-08174,Male,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,86.94,3748.31,Yes
CUST-08175,Female,0,No,No,37,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.92,2792.13,No
CUST-08176,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.76,1411.98,Yes
CUST-08177,Female,1,No,Yes,2,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),115.09,218.56,No
CUST-08178,Female,0,Yes,Yes,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,65.82,569.21,No
CUST-08179,Male,0,No,No,39,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),21.5,800.2,No
CUST-08180,Male,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.89,6258.73,Yes
CUST-08181,Male,1,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,27.23,427.83,No
CUST-08182,Female,0,Yes,No,49,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),44.72,2284.09,No
CUST-08183,Female,1,No,Yes,56,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,81.67,4616.8,No
CUST-08184,Female,0,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.83,105.25,No
CUST-08185,Female,0,No,Yes,61,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,111.14,6722.08,Yes
